time_days,mse_c,mse_h,old_c,old_h
4.800000000000000000e+02,7.227068635984323919e-06,3.349500502736191265e-06,7.704157906118780375e-05,1.746738416841253638e-05
4.900000000000000000e+02,6.955149729037657380e-06,3.329041646793484688e-06,7.580014062114059925e-05,1.754339973558671772e-05
5.000000000000000000e+02,6.698216111544752494e-06,3.295677743153646588e-06,7.458987965947017074e-05,1.761883686413057148e-05
5.100000000000000000e+02,6.458337338699493557e-06,3.238963472540490329e-06,7.341396121773868799e-05,1.767007415764965117e-05
5.200000000000000000e+02,6.235281944100279361e-06,3.161266022289055400e-06,7.227669993881136179e-05,1.771352253854274750e-05
5.300000000000000000e+02,6.026858500263188034e-06,3.058992660953663290e-06,7.118184294085949659e-05,1.773740768840070814e-05
5.400000000000000000e+02,5.838218385179061443e-06,2.935117663582786918e-06,7.013361027929931879e-05,1.775643613655120134e-05
5.500000000000000000e+02,5.668897756549995393e-06,2.789144673442933708e-06,6.913585093570873141e-05,1.775703458406496793e-05
5.600000000000000000e+02,5.519769729289691895e-06,2.630972630868200213e-06,6.819474219810217619e-05,1.774516385921742767e-05
5.700000000000000000e+02,5.383046300266869366e-06,2.460384393998538144e-06,6.731555913574993610e-05,1.771995266608428210e-05
5.800000000000000000e+02,5.271613190416246653e-06,2.283953563164686784e-06,6.650424620602279902e-05,1.768815127434208989e-05
5.900000000000000000e+02,5.174452780920546502e-06,2.105360408677370287e-06,6.576451414730399847e-05,1.764057742548175156e-05
6.000000000000000000e+02,5.093098479846958071e-06,1.935180762302479707e-06,6.510214006993919611e-05,1.759234510245732963e-05
6.100000000000000000e+02,5.037317350797820836e-06,1.782973754416161682e-06,6.452366505982354283e-05,1.753019751049578190e-05
6.200000000000000000e+02,5.007002982893027365e-06,1.657719849390559830e-06,6.403768929885700345e-05,1.746657653711736202e-05
6.300000000000000000e+02,5.005766979593317956e-06,1.569910637044813484e-06,6.365279841702431440e-05,1.739103026920929551e-05
6.400000000000000000e+02,5.047912054578773677e-06,1.525321977169369347e-06,6.337770901154726744e-05,1.730326039250940084e-05
6.500000000000000000e+02,5.131945727043785155e-06,1.540197899885242805e-06,6.322167610051110387e-05,1.721081753203179687e-05
6.600000000000000000e+02,5.276818683341844007e-06,1.620940679458726663e-06,6.319732347037643194e-05,1.710689321043901145e-05
6.700000000000000000e+02,5.492169748322339728e-06,1.778200839908095077e-06,6.331676559057086706e-05,1.699890890449751168e-05
6.800000000000000000e+02,5.788030648545827717e-06,2.015410473177325912e-06,6.359441613312810659e-05,1.687586700427345932e-05
6.900000000000000000e+02,6.172878329380182549e-06,2.344576387258712202e-06,6.404173473129048944e-05,1.675279781920835376e-05
7.000000000000000000e+02,6.657153335254406556e-06,2.768814283626852557e-06,6.467033381341025233e-05,1.662505746935494244e-05
7.100000000000000000e+02,7.255716809595469385e-06,3.287936351625830866e-06,6.548878445755690336e-05,1.649491241551004350e-05
7.200000000000000000e+02,7.962378731463104486e-06,3.907250174961518496e-06,6.650967407040297985e-05,1.635850458114873618e-05
7.300000000000000000e+02,8.784964848018717021e-06,4.614340923581039533e-06,6.774420035071671009e-05,1.621441151655744761e-05
