time_days,mse_c,mse_h,old_c,old_h
6.800000000000000000e+02,1.037436959450133145e-06,3.492040150376851670e-07,6.359442340908572078e-05,1.687586336629465222e-05
6.900000000000000000e+02,1.181079824164044112e-06,4.639169333131576423e-07,6.404173473129048944e-05,1.675279418122954667e-05
7.000000000000000000e+02,1.370902168673637789e-06,6.221712851584015880e-07,6.467033381341025233e-05,1.662505928834434599e-05
7.100000000000000000e+02,1.609398509572201874e-06,8.221916232287185267e-07,6.548878445755690336e-05,1.649491059652063996e-05
7.200000000000000000e+02,1.899414428407908417e-06,1.055910843206220306e-06,6.650967407040297985e-05,1.635850276215933263e-05
7.300000000000000000e+02,2.241647280243341811e-06,1.312610265813418664e-06,6.774420035071671009e-05,1.621440969756804407e-05
7.400000000000000000e+02,2.636152203194797039e-06,1.588459326740121469e-06,6.920481973793357611e-05,1.607590093044564128e-05
7.500000000000000000e+02,3.081718659814214334e-06,1.854063157225027680e-06,7.090467261150479317e-05,1.592483749845996499e-05
7.600000000000000000e+02,3.572824880393454805e-06,2.091531086989562027e-06,7.287236803676933050e-05,1.578395858814474195e-05
7.700000000000000000e+02,4.096992597624193877e-06,2.293782472406746820e-06,7.512658339692279696e-05,1.563724254083354026e-05
7.800000000000000000e+02,4.636036464944481850e-06,2.446399093969375826e-06,7.767343777231872082e-05,1.550584420328959823e-05
7.900000000000000000e+02,5.175178557692561299e-06,2.545358483985182829e-06,8.050099131651222706e-05,1.538453216198831797e-05
8.000000000000000000e+02,5.701420832338044420e-06,2.583642526587937027e-06,8.361290383618324995e-05,1.528666507510934025e-05
8.100000000000000000e+02,6.194219167809933424e-06,2.566733883213601075e-06,8.702809282112866640e-05,1.521682770544430241e-05
8.200000000000000000e+02,6.635322733927750960e-06,2.478691158103174530e-06,9.077986032934859395e-05,1.517508644610643387e-05
8.300000000000000000e+02,7.004505278018768877e-06,2.342251264053629711e-06,9.488525392953306437e-05,1.517610871815122664e-05
8.400000000000000000e+02,7.285293577297125012e-06,2.133602492904174142e-06,9.935341950040310621e-05,1.522570892120711505e-05
8.500000000000000000e+02,7.431917765643447638e-06,1.867859964477247559e-06,1.041890282067470253e-04,1.536432137072551996e-05
8.600000000000000000e+02,7.415509116981411353e-06,1.577633952365431469e-06,1.093977698474191129e-04,1.561770841362886131e-05
8.700000000000000000e+02,7.189018560893600807e-06,1.272884219361003488e-06,1.150604366557672620e-04,1.603699456609319896e-05
8.800000000000000000e+02,6.767749255232047290e-06,1.018999455482116900e-06,1.211851486004889011e-04,1.663220609771087766e-05
8.900000000000000000e+02,6.156018116598716006e-06,8.387323759961873293e-07,1.277663395740091801e-04,1.742934909998439252e-05
9.000000000000000000e+02,5.410141966422088444e-06,7.477208328054985031e-07,1.346701610600575805e-04,1.841746416175737977e-05
9.100000000000000000e+02,4.573479145619785413e-06,7.263738552865106612e-07,1.418214960722252727e-04,1.960372355824802071e-05
9.200000000000000000e+02,3.714724925885093398e-06,7.415329719151486643e-07,1.491488947067409754e-04,2.096703428833279759e-05
9.300000000000000000e+02,2.914375954787828960e-06,7.612608214913052507e-07,1.565613201819360256e-04,2.251980549772270024e-05
9.400000000000000000e+02,2.254046194138936698e-06,7.482940986847097520e-07,1.639874244574457407e-04,2.422365651000291109e-05
9.500000000000000000e+02,1.785796825970464852e-06,6.765203579561784863e-07,1.713352976366877556e-04,2.602544554974883795e-05
9.600000000000000000e+02,1.521165245321753900e-06,5.584861924035067204e-07,1.785251952242106199e-04,2.782772025966551155e-05
9.700000000000000000e+02,1.429972144251223654e-06,4.309375754019129090e-07,1.854380534496158361e-04,2.961205791507381946e-05
9.800000000000000000e+02,1.458004476262431126e-06,3.349554731357784476e-07,1.919772475957870483e-04,3.131980338366702199e-05
9.900000000000000000e+02,1.544399424346920568e-06,3.088761673097906169e-07,1.980490778805688024e-04,3.288954030722379684e-05
1.000000000000000000e+03,1.640893742660409771e-06,3.565014310424885480e-07,2.035492943832650781e-04,3.428346462897025049e-05
1.010000000000000000e+03,1.719490455798222683e-06,4.457295688098383835e-07,2.083527069771662354e-04,3.554288196028210223e-05
1.020000000000000000e+03,1.770854737515037414e-06,5.236746574155404232e-07,2.123607555404305458e-04,3.668508725240826607e-05
1.030000000000000000e+03,1.792916918930131942e-06,5.461543537421675865e-07,2.155043912352994084e-04,3.772078707697801292e-05
1.040000000000000000e+03,1.783876314220833592e-06,5.041889039603120182e-07,2.177603601012378931e-04,3.864275640808045864e-05
1.050000000000000000e+03,1.742107428981398698e-06,4.196587042315513827e-07,2.191120147472247481e-04,3.947724326280876994e-05
1.060000000000000000e+03,1.668058530412963592e-06,3.338318492751568556e-07,2.195730921812355518e-04,4.023808287456631660e-05
1.070000000000000000e+03,1.569722144267871045e-06,2.876607823054655455e-07,2.191737003158777952e-04,4.095654367120005190e-05
1.080000000000000000e+03,1.465717446080816444e-06,2.994875671902264003e-07,2.179744915338233113e-04,4.161771357757970691e-05
1.090000000000000000e+03,1.385174755341722630e-06,3.588918957575515378e-07,2.160521689802408218e-04,4.222080679028294981e-05
1.100000000000000000e+03,1.361860995530150831e-06,4.378603648547141347e-07,2.134964452125132084e-04,4.273762897355481982e-05
1.110000000000000000e+03,1.428727387065009680e-06,5.042628004048310686e-07,2.103970909956842661e-04,4.318041101214475930e-05
1.120000000000000000e+03,1.609620312592596747e-06,5.498296786754508503e-07,2.068381290882825851e-04,4.353026815806515515e-05
1.130000000000000000e+03,1.913402456921176054e-06,5.882957339053973556e-07,2.028971503023058176e-04,4.378673111204989254e-05
1.140000000000000000e+03,2.331923496967647225e-06,6.588256837858352810e-07,1.986498100450262427e-04,4.395547148305922747e-05
1.150000000000000000e+03,2.841781224560691044e-06,8.052574003158952110e-07,1.941666705533862114e-04,4.403315688250586390e-05
